filename,class,xmin,xmax,ymin,ymax
3e18cde609153d40.jpg,Bus,0.1958329999999999,0.3325,0.574375,0.6225
3e18cde609153d40.jpg,Bus,0.82,0.999167,0.2125,0.82375
3e1a19c7154ef138.jpg,Bus,0.001953,0.334961,0.197452,0.573248
3e1b41bddb086dda.jpg,Truck,0.4,0.715625,0.463333,0.654167
3e1b41bddb086dda.jpg,Truck,0.264375,0.43,0.500833,0.655833
3e1ca4e422cf0014.jpg,Bus,0.10125,0.78375,0.274474,0.769442
3e1e10fdd921eb6c.jpg,Bus,0.128125,0.909375,0.160093,0.8623360000000001
3e22216d362088e5.jpg,Bus,0.0025,0.179375,0.225833,0.8075
3e22216d362088e5.jpg,Bus,0.145625,0.9775,0.0,0.995
3e236186d12648cb.jpg,Bus,0.22125,0.77125,0.128518,0.907129
3e2dc4f2fc760daf.jpg,Truck,0.135,0.44375,0.605,0.894167
3e2ec3fd58d6b4e5.jpg,Truck,0.3,0.645312,0.360417,0.822917
3e2ec3fd58d6b4e5.jpg,Truck,0.114063,0.145313,0.654167,0.722917
3e31aacba6667b3c.jpg,Truck,0.018125,0.403125,0.53118,0.802895
3e31aacba6667b3c.jpg,Truck,0.2775,0.41375,0.250557,0.3563469999999999
3e31aacba6667b3c.jpg,Truck,0.665625,0.98,0.195991,0.550111
3e4594667fb8987b.jpg,Truck,0.2008329999999999,0.619167,0.3425,0.56625
3e5171c393b05da4.jpg,Bus,0.206875,0.72875,0.202826,0.919368
3e55735ea7abf58f.jpg,Truck,0.108125,0.9,0.1383329999999999,0.963333
3e5f823208337b15.jpg,Truck,0.024375,0.878125,0.313321,1.0
3e60a59c95177bc6.jpg,Truck,0.0609179999999999,0.731959,0.56125,0.93
3e60a59c95177bc6.jpg,Truck,0.0,0.276476,0.406875,0.6325
3e60a59c95177bc6.jpg,Truck,0.0,0.406748,0.2725,0.63
3e60a59c95177bc6.jpg,Truck,0.323336,0.8481719999999999,0.51875,0.705
3e60a59c95177bc6.jpg,Truck,0.368322,0.98313,0.371875,0.57875
3e60a59c95177bc6.jpg,Truck,0.804124,0.999063,0.4675,0.58375
3e60a59c95177bc6.jpg,Truck,0.829428,0.999063,0.50875,0.739375
3e74b2e5afb80016.jpg,Bus,0.153125,0.845,0.084989,0.863135
3e74b2e5afb80016.jpg,Bus,0.560625,0.723125,0.270419,0.422737
3e74b2e5afb80016.jpg,Bus,0.769375,0.924375,0.315673,0.44702
3e74b2e5afb80016.jpg,Bus,0.78625,0.995,0.34106,0.582781
3e7742c7485b014b.jpg,Bus,0.0,0.22625,0.156833,0.78342
3e7742c7485b014b.jpg,Bus,0.0,0.5025,0.166542,0.808066
3e7742c7485b014b.jpg,Bus,0.12,0.95,0.041822,0.932786
3e7742c7485b014b.jpg,Bus,0.911875,0.999375,0.066468,0.8648239999999999
3e78a923a874054b.jpg,Truck,0.0,0.273125,0.170113,0.5122180000000001
3e78a923a874054b.jpg,Truck,0.3175,0.454375,0.203008,0.303571
3e82f78dd152c4e5.jpg,Bus,0.098125,0.72625,0.04,0.975
3e89da70d70188ec.jpg,Truck,0.0343959999999999,0.972483,0.158716,0.922936
3e8cae6738337096.jpg,Bus,0.0,0.999062,0.0,0.99625
3e920a906c6aa920.jpg,Bus,0.0,0.99125,0.014406,0.991597
3e920a906c6aa920.jpg,Bus,0.485625,0.999375,0.0756299999999999,0.8655459999999999
3e98561c60d6e6a8.jpg,Truck,0.00625,0.7025,0.191667,0.619167
3e9b9864fa7a6e14.jpg,Truck,0.0,0.396875,0.0,0.960489
3ea2357f36c2de30.jpg,Truck,0.0,0.348437,0.0,0.352083
3ea2357f36c2de30.jpg,Truck,0.227344,0.3890619999999999,0.0,0.2375
3ea2357f36c2de30.jpg,Truck,0.320312,0.8625,0.0,0.363542
3ea2357f36c2de30.jpg,Truck,0.861719,0.952344,0.076042,0.1645829999999999
3eabc31aa9612a87.jpg,Bus,0.1383329999999999,0.338333,0.311111,0.646667
3eb3441071c23d7a.jpg,Truck,0.0,0.9075,0.161875,0.73375
3eb55724b1e4b302.jpg,Truck,0.074526,0.988482,0.66565,0.996951
3eb6b53d13eb65a4.jpg,Bus,0.05125,0.8725,0.0,0.909167
3eb6b53d13eb65a4.jpg,Bus,0.59,0.90625,0.345833,0.678333
3eb6b53d13eb65a4.jpg,Bus,0.89625,0.925625,0.471667,0.589167
3eb6b53d13eb65a4.jpg,Bus,0.91,0.9325,0.478333,0.555833
3eba4fb15e2a69ce.jpg,Truck,0.148125,0.93375,0.175147,0.902153
3eba803817fa9fd9.jpg,Truck,0.455625,0.670625,0.6375,0.773333
3eba803817fa9fd9.jpg,Truck,0.720625,0.839375,0.635,0.728333
3ec2046ca118f7f8.jpg,Bus,0.07125,0.919375,0.040568,0.8620690000000001
3ecaed19398430e6.jpg,Bus,0.03418,0.979492,0.302168,0.727642
3ecc0e0a3dc82aec.jpg,Bus,0.275,0.67,0.202068,0.7687970000000001
3edabc1b30cfcd54.jpg,Truck,0.0725,0.999375,0.106972,0.925501
3edabc1b30cfcd54.jpg,Truck,0.000625,0.28625,0.149952,0.6704869999999999
3eedf5b2cd226d6c.jpg,Truck,0.21625,0.74875,0.145677,0.8872180000000001
3f0aaaf33b77b2e6.jpg,Truck,0.384134,0.661795,0.2504639999999999,0.8441559999999999
3f0aaaf33b77b2e6.jpg,Truck,0.0,0.0542799999999999,0.660482,0.742115
3f0e303e13cc8b53.jpg,Truck,0.0575,0.943125,0.154879,0.923008
3f174b9c5de79365.jpg,Truck,0.07625,0.974375,0.0666669999999999,0.979167
3f2181f044b51415.jpg,Bus,0.0,0.113125,0.0725,0.915833
3f2181f044b51415.jpg,Bus,0.19875,0.73125,0.0575,0.899167
3f2c0593cd79043b.jpg,Bus,0.0,0.853333,0.087407,0.8829629999999999
3f31ae1faf5f47eb.jpg,Bus,0.178,0.269,0.2,0.3152
3f31ae1faf5f47eb.jpg,Bus,0.252,0.573,0.0448,0.464
3f31ae1faf5f47eb.jpg,Bus,0.503,0.999,0.0,0.7232
3f3bbb8c0973761e.jpg,Truck,0.075,0.405625,0.410833,0.7525
3f4091ce6259771e.jpg,Bus,0.079375,0.999375,0.0364709999999999,0.998824
3f6094dc8023566e.jpg,Truck,0.118164,0.6660159999999999,0.438235,0.927941
3f658e5035332eba.jpg,Bus,0.0,0.014375,0.1689119999999999,0.627979
3f658e5035332eba.jpg,Bus,0.03875,0.96375,0.110881,0.780311
3f6c4a2da94d2e8c.jpg,Truck,0.034375,0.6025,0.255833,0.736667
3f6fcf7b5ed67d16.jpg,Bus,0.038125,0.968125,0.036597,0.968893
3f77c74619bb24f6.jpg,Truck,0.395,0.944375,0.225105,0.776569
3f77c74619bb24f6.jpg,Truck,0.075625,0.209375,0.4786609999999999,0.657741
3f77c74619bb24f6.jpg,Truck,0.198125,0.32375,0.5196649999999999,0.6753140000000001
3f77c74619bb24f6.jpg,Truck,0.306875,0.59375,0.3447699999999999,0.692887
3f780ac9d2eabce6.jpg,Truck,0.14125,0.928125,0.121477,0.924198
3f781109ccd9ee09.jpg,Bus,0.208125,0.938125,0.295652,0.803953
3f79730f2a55c8e4.jpg,Bus,0.32125,0.719375,0.603406,0.948905
3f7c4fa6f74ac9e4.jpg,Bus,0.16125,0.2075,0.4925,0.58
3f7c4fa6f74ac9e4.jpg,Bus,0.194375,0.220625,0.485833,0.611667
3f7c4fa6f74ac9e4.jpg,Bus,0.21375,0.733125,0.0666669999999999,0.804167
3f848aca65dc2cde.jpg,Truck,0.168125,0.8925,0.15486,0.813839
3f90c76214d47ea7.jpg,Bus,0.27,0.70375,0.367265,0.782435
3f90c76214d47ea7.jpg,Bus,0.46375,0.9775,0.137725,0.874251
3f92d115c7ef36af.jpg,Truck,0.18875,0.895,0.245245,0.8818819999999999
3f93554922541af4.jpg,Truck,0.0,0.405,0.365,0.83
3f98a877ef91e5ba.jpg,Bus,0.0277779999999999,0.998366,0.0,0.748366
3fa0d8bae002937b.jpg,Bus,0.0,0.07125,0.4956609999999999,0.599807
3fa0d8bae002937b.jpg,Bus,0.1025,0.8375,0.275796,0.80135
3fa0d8bae002937b.jpg,Bus,0.846875,0.999375,0.437801,0.566056
3fa2213cfc5e3f40.jpg,Truck,0.01125,0.955,0.191987,0.859766
3fa6b48aa5527bd3.jpg,Bus,0.21625,0.53375,0.577965,0.94211
3fa6b48aa5527bd3.jpg,Bus,0.914375,0.94375,0.656396,0.7030810000000001
3fa6b4d1867dedc1.jpg,Truck,0.10375,0.89625,0.2349619999999999,0.882519
3faa916f7e56acde.jpg,Bus,0.0,0.936667,0.075625,0.875
3fb38e7358d87ae9.jpg,Truck,0.024375,0.945,0.1975,0.775
3fc6ea65e3e4be39.jpg,Bus,0.271875,0.650625,0.130833,0.6525
3fc914b335c035bc.jpg,Truck,0.1775,1.0,0.1385009999999999,0.864041
3fc914b335c035bc.jpg,Truck,0.05,0.379375,0.2554,0.885642
3fc914b335c035bc.jpg,Truck,0.19625,0.513125,0.19568,0.7547649999999999
3fd3c957a6a2386c.jpg,Truck,0.59625,0.84625,0.449343,0.730769
3fd3c957a6a2386c.jpg,Truck,0.086875,0.505625,0.326454,0.628518
3fd6e9c58aea2f45.jpg,Truck,0.101875,0.92,0.3733329999999999,0.8775
3fddfda116671c9e.jpg,Truck,0.465625,0.97625,0.388119,0.966337
3fe012d7a03f9927.jpg,Truck,0.21375,0.49,0.570913,0.978365
3fe012d7a03f9927.jpg,Truck,0.51875,0.62875,0.526442,0.731971
3fe0ea44d5710347.jpg,Bus,0.0,0.998438,0.0,0.998438
3ff037851ba73255.jpg,Truck,0.0,0.589375,0.076667,0.828333
3ffb3dca69444c6c.jpg,Truck,0.020774,0.326723,0.7825,0.90875
3ffb3dca69444c6c.jpg,Truck,0.124646,0.361662,0.7,0.851875
40039e0952483549.jpg,Bus,0.29375,0.915,0.333007,0.907933
400cd68c5cfa3412.jpg,Bus,0.16125,0.999375,0.375353,0.999059
4014af073467f308.jpg,Bus,0.366667,0.666667,0.282051,0.882943
401f8447bdaa49a8.jpg,Bus,0.695,0.89125,0.250234,0.578257
4021c69e402771e9.jpg,Truck,0.0375,0.989062,0.060417,0.929167
402613144db2b0d5.jpg,Bus,0.0,0.2087679999999999,0.646875,0.97125
4027096a6c955557.jpg,Truck,0.0285089999999999,0.939693,0.179173,0.900459
402a76179ebb6996.jpg,Truck,0.194375,0.74625,0.0325,0.745833
403919060c1dbf64.jpg,Truck,0.604492,0.935547,0.6679689999999999,0.967448
403919060c1dbf64.jpg,Truck,0.012695,0.665039,0.602865,0.998698
404377603aafa9bf.jpg,Bus,0.0,0.06625,0.453333,0.5975
404377603aafa9bf.jpg,Bus,0.100625,0.894375,0.2575,0.724167
4046b4261847fad4.jpg,Truck,0.178125,1.0,0.057223,0.942777
405a0269cbf7592d.jpg,Truck,0.156667,0.7975,0.29096,0.990584
406103d44ab21564.jpg,Bus,0.0,0.034375,0.289869,0.601313
406103d44ab21564.jpg,Bus,0.02,0.6225,0.307692,0.459662
406103d44ab21564.jpg,Bus,0.02,0.911875,0.134146,0.8095680000000001
406103d44ab21564.jpg,Bus,0.848125,0.999375,0.141651,0.795497
4065601914bd6b90.jpg,Bus,0.085625,0.14625,0.417375,0.529745
4065601914bd6b90.jpg,Bus,0.1475,0.19875,0.386213,0.561851
4065601914bd6b90.jpg,Bus,0.170625,0.999375,0.0,0.999056
406c86f4f0fadfac.jpg,Truck,0.671875,0.986875,0.7485930000000001,0.966229
406fdfdf74f8364c.jpg,Truck,0.045625,0.95625,0.161667,0.8275
407f3275d310283b.jpg,Truck,0.135625,0.88375,0.269231,0.803002
40806180c0e61168.jpg,Truck,0.148693,0.271242,0.6830069999999999,0.776144
408ed3f57937fb67.jpg,Bus,0.0,0.999375,0.000833,0.999167
4093cb9262a19d79.jpg,Truck,0.039375,0.913125,0.0687779999999999,0.817195
40b228587989652d.jpg,Bus,0.081352,0.541927,0.254237,0.792844
40b4b49db4472185.jpg,Bus,0.120625,0.854375,0.0541669999999999,0.858333
40b5f03ceb64d00c.jpg,Bus,0.0,0.156875,0.25,0.602444
40b5f03ceb64d00c.jpg,Bus,0.113125,0.95875,0.2265039999999999,0.767857
40c1e16e2726d478.jpg,Truck,0.004375,0.291875,0.27307,0.7806029999999999
40c1e16e2726d478.jpg,Truck,0.218125,0.75125,0.2514119999999999,0.937853
40cb056176c8f8b3.jpg,Truck,0.0,0.999375,0.215,0.411667
40cb056176c8f8b3.jpg,Truck,0.0,0.999375,0.409167,0.999167
40ccccbdd17b9ac3.jpg,Truck,0.060938,0.935938,0.174805,0.571289
40d0de94f9a9bec5.jpg,Bus,0.04798,0.199495,0.357022,0.703892
40d0de94f9a9bec5.jpg,Bus,0.15404,0.926768,0.006768,0.920474
40d56d24ee6f1726.jpg,Bus,0.0,0.65332,0.1087809999999999,0.998689
40d56d24ee6f1726.jpg,Bus,0.443359,0.999023,0.0,0.998689
40d56d24ee6f1726.jpg,Bus,0.8779299999999999,0.984375,0.208388,0.4128439999999999
40e229ead8c0dd59.jpg,Truck,0.670625,0.859375,0.446667,0.6775
40e229ead8c0dd59.jpg,Truck,0.4825,0.675,0.454167,0.699167
40e229ead8c0dd59.jpg,Truck,0.8725,0.999375,0.405,0.733333
40eac9ab1bfbb41a.jpg,Bus,0.0,0.325,0.242404,0.5577310000000001
40eac9ab1bfbb41a.jpg,Bus,0.179375,0.960625,0.061445,0.916948
40eac9ab1bfbb41a.jpg,Bus,0.931875,0.999375,0.341661,0.4821069999999999
40ee11244105f718.jpg,Bus,0.1425,0.5275,0.419167,0.634167
40f4747aad8644b2.jpg,Bus,0.10625,0.871875,0.372917,0.839583
4104b800e06b1468.jpg,Bus,0.015625,0.909375,0.231667,0.8925
4111db16bc966910.jpg,Truck,0.075,0.891875,0.13,0.960833
4111db16bc966910.jpg,Bus,0.0,0.9425,0.079167,0.999167
4111db16bc966910.jpg,Truck,0.0,0.24625,0.3825,0.999167
411dd0bf1a7452e6.jpg,Bus,0.258125,0.610625,0.6475,0.859167
411de8a746eb88bf.jpg,Bus,0.0258009999999999,0.181392,0.4625,0.6075
411de8a746eb88bf.jpg,Bus,0.157936,0.959343,0.059375,0.85
411de8a746eb88bf.jpg,Bus,0.931978,0.999218,0.4625,0.566875
411fe44b4572221b.jpg,Truck,0.04125,0.833125,0.083333,0.75
4129920255f29f2f.jpg,Truck,0.402999,0.930647,0.22625,0.4125
413eea16ff7c3bda.jpg,Truck,0.36625,0.994375,0.037523,0.857411
413f229e0886f77b.jpg,Bus,0.039375,0.97125,0.023732,0.959008
41429fa63639fad1.jpg,Truck,0.0,0.2475,0.8,1.0
4144a9ebcf88ffe1.jpg,Truck,0.040625,0.791875,0.2525,0.640833
41465f12fb70f17f.jpg,Bus,0.0,0.999375,0.0,0.995
414a8c5686bee756.jpg,Truck,0.0225,0.964375,0.1175,0.976667
414b5d287e8e1212.jpg,Truck,0.490625,0.999375,0.0,0.5525
41609e3b7219f816.jpg,Bus,0.064375,0.86,0.220355,0.8767510000000001
416f2808e6774766.jpg,Bus,0.0,0.698125,0.0,0.999167
416f2808e6774766.jpg,Bus,0.834375,0.999375,0.0675,0.1333329999999999
4177c300c9d49854.jpg,Truck,0.335938,0.782227,0.541176,0.875
418018782fbab571.jpg,Truck,0.0,0.61625,0.0,0.591973
41842f765c7f1ea3.jpg,Truck,0.196875,0.7125,0.213115,0.674473
41842f765c7f1ea3.jpg,Truck,0.0,0.253125,0.161592,0.6440279999999999
418b2e134673edeb.jpg,Truck,0.016,0.939636,0.170708,0.930165
418f005f85e2e436.jpg,Truck,0.245,0.988125,0.304167,0.960833
419724ba4d93b995.jpg,Bus,0.0,0.999375,0.027205,0.827392
41990ec20d4ca326.jpg,Bus,0.055,0.94,0.365188,0.8754270000000001
419fc2ebfdafdcec.jpg,Bus,0.038,0.556,0.5080210000000001,0.903743
419fc2ebfdafdcec.jpg,Bus,0.568,0.602,0.657754,0.7834220000000001
419fc2ebfdafdcec.jpg,Bus,0.596,0.746,0.625668,0.826203
41a1e13c79529056.jpg,Bus,0.0,0.17125,0.269991,0.813735
41a1e13c79529056.jpg,Bus,0.17375,0.871875,0.20508,0.864534
41a5b7d7ea568821.jpg,Truck,0.14125,0.73375,0.281426,0.8517819999999999
41a68890b55ed297.jpg,Truck,0.287305,0.8596879999999999,0.455067,0.967495
41b02c1ac08e2aa1.jpg,Bus,0.0,0.733333,0.2125,0.509375
41b77497d9294fbc.jpg,Bus,0.0,0.19125,0.131667,0.329167
41bf05a236f732b3.jpg,Truck,0.03125,1.0,0.01875,0.98125
41c227795101b21f.jpg,Truck,0.186875,0.6,0.325833,0.593333
41c227795101b21f.jpg,Truck,0.0,0.19625,0.366667,0.568333
41ce9bcda03e3817.jpg,Bus,0.0687929999999999,0.956848,0.056926,0.902277
41df45c38e3a3a04.jpg,Truck,0.096936,0.360851,0.41651,0.641651
41df45c38e3a3a04.jpg,Truck,0.4121329999999999,0.819887,0.438086,0.696998
41e45a01162aa99b.jpg,Truck,0.195625,0.609375,0.345865,0.577068
41e4d436eff410cc.jpg,Truck,0.428125,0.7,0.825,0.945312
41e9252ab46c5618.jpg,Bus,0.221,0.466,0.254873,0.725637
41ec868f14d45c98.jpg,Bus,0.460938,0.782812,0.38,0.69
41f3f48084300375.jpg,Truck,0.055,0.861875,0.361667,0.779167
41f44a8f7425c79f.jpg,Truck,0.1825,0.589375,0.349953,0.853246
41fbc1f03c5b7f89.jpg,Truck,0.321451,0.361476,0.685761,0.7266779999999999
41fbc1f03c5b7f89.jpg,Truck,0.8736709999999999,0.999375,0.57365,0.817512
41fd649843b4e5fd.jpg,Bus,0.0,0.491875,0.290833,0.604167
41fd649843b4e5fd.jpg,Bus,0.09375,0.58875,0.253333,0.671667
41fd649843b4e5fd.jpg,Bus,0.395,0.83375,0.213333,0.7425
41fd649843b4e5fd.jpg,Bus,0.804375,0.999375,0.189167,0.844167
41fddb2dc3e0d38d.jpg,Truck,0.105,0.885625,0.024279,0.966616
41fddb2dc3e0d38d.jpg,Bus,0.12875,0.8925,0.0371779999999999,0.966616
420623cde087511b.jpg,Bus,0.8421879999999999,0.982813,0.641667,0.791667
421a568334740ff0.jpg,Bus,0.39,0.871875,0.236228,0.633987
42252ab815bd3e1e.jpg,Truck,0.033125,0.916875,0.106364,0.862727
424dc719a34c75fa.jpg,Bus,0.160625,0.751875,0.104128,0.8442780000000001
426381d16d9a9ec9.jpg,Bus,0.66,0.784375,0.778889,0.8955559999999999
4264033189f4c526.jpg,Bus,0.065625,0.951563,0.21875,0.685417
426a4f89e2d161ea.jpg,Truck,0.819375,0.986875,0.0875,0.29
426cc2a36886d1f9.jpg,Bus,0.084375,0.954375,0.231667,0.751667
42712df3f8cea2c7.jpg,Truck,0.725,1.0,0.556667,0.728333
42712df3f8cea2c7.jpg,Truck,0.08375,0.269375,0.573333,0.6975
42732c75156044eb.jpg,Bus,0.20625,0.835625,0.21,0.67
4277acaff9a72e49.jpg,Truck,0.088125,0.995625,0.4258909999999999,0.943715
427b6806caf956cf.jpg,Bus,0.291992,0.4345699999999999,0.46371,0.626344
427b6806caf956cf.jpg,Bus,0.303711,0.824219,0.080645,0.909946
4288d6901bd9841a.jpg,Bus,0.1575,0.866875,0.0,0.9625
428953366252f804.jpg,Truck,0.126875,0.81875,0.229983,0.70017
428adfed937c89f8.jpg,Bus,0.49375,0.905,0.1932309999999999,0.687773
428bd93adc0a48e0.jpg,Bus,0.19,0.790625,0.181989,0.811445
42a65dee172546e5.jpg,Truck,0.0,0.404375,0.393895,0.755814
42aa8d4c40ae85d0.jpg,Bus,0.105,0.6825,0.178616,0.85283
42abb261dea64563.jpg,Bus,0.023125,0.213125,0.027205,0.780488
42abb261dea64563.jpg,Bus,0.378125,0.825625,0.272983,0.661351
42abb261dea64563.jpg,Bus,0.80375,0.84625,0.365854,0.590056
42abb261dea64563.jpg,Bus,0.839375,0.999375,0.0675419999999999,0.69606
42ae2c6959e3ca48.jpg,Truck,0.75,0.9875,0.439583,0.783333
42b14db85fdff72a.jpg,Bus,0.435,0.729375,0.485833,0.599167
42b15f948dae6942.jpg,Bus,0.0,0.223125,0.0175,0.836667
42b15f948dae6942.jpg,Bus,0.264375,0.658125,0.2375,0.6925
42b15f948dae6942.jpg,Bus,0.51875,0.924375,0.1925,0.705833
42b15f948dae6942.jpg,Bus,0.925625,0.999375,0.413333,0.504167
42b503db042b2b53.jpg,Truck,0.186875,0.691875,0.548333,0.81
42bb512fd2db85df.jpg,Truck,0.703125,0.825625,0.248821,0.412736
42bb720360ce0ff2.jpg,Bus,0.2025,0.825,0.116713,0.926237
42bb720360ce0ff2.jpg,Bus,0.97,0.999375,0.481793,0.72549
42d32462be73bb9c.jpg,Truck,0.581875,0.923125,0.455833,0.808333
42d7037e91cc7909.jpg,Truck,0.21875,0.596875,0.538333,0.7275
42d7037e91cc7909.jpg,Truck,0.173125,0.2375,0.63,0.675833
42d7037e91cc7909.jpg,Truck,0.946875,0.999375,0.595,0.665833
42e2b94bfef1627d.jpg,Truck,0.029687,0.478125,0.4875,0.835938
42e2b94bfef1627d.jpg,Truck,0.304688,0.7,0.473437,0.695312
42eaf6c3e7683bc1.jpg,Bus,0.0,0.9925,0.0,0.999062
42ee3df565ca43ca.jpg,Bus,0.125,0.923125,0.17,0.885
42f11ba3c485654f.jpg,Bus,0.0,0.195,0.268293,0.6575979999999999
42f11ba3c485654f.jpg,Bus,0.10125,0.45375,0.274859,0.516886
42fb35583e220e23.jpg,Truck,0.025625,0.975625,0.038333,0.948333
4304cc71c24d0e0a.jpg,Bus,0.00375,0.993125,0.0156949999999999,0.979073
43056f3048e80efd.jpg,Truck,0.009766,0.6601560000000001,0.077372,0.643796
43060e95601965eb.jpg,Truck,0.856875,0.98125,0.475664,0.686947
43060e95601965eb.jpg,Bus,0.16125,0.88625,0.174779,0.7898229999999999
4308fbea4212a495.jpg,Truck,0.105,0.81,0.330833,0.741667
430b9af1b6d13262.jpg,Bus,0.225088,0.80891,0.292969,0.803906
4317446614ab9012.jpg,Truck,0.005625,0.96875,0.1888369999999999,0.933953
43393c6af0d06aa0.jpg,Bus,0.011655,0.998834,0.090909,0.858392
433b1bae46d53327.jpg,Truck,0.0125,0.31,0.459167,0.7075
433b1bae46d53327.jpg,Truck,0.235,0.421875,0.473333,0.605833
433b1bae46d53327.jpg,Truck,0.343125,0.725625,0.445,0.670833
433b1bae46d53327.jpg,Truck,0.70875,0.991875,0.438333,0.664167
433fecd2070cf84b.jpg,Truck,0.104375,0.76375,0.326454,0.8489680000000001
43432b64d7d1dc1b.jpg,Truck,0.055,0.999375,0.0,0.921111
4343fb875bcd6a8f.jpg,Bus,0.049375,0.07875,0.387448,0.606695
4343fb875bcd6a8f.jpg,Bus,0.07875,0.999375,0.0,0.999163
43466129aba65f94.jpg,Truck,0.25,0.68125,0.4175,0.693333
434f78738de8d9a6.jpg,Truck,0.37,0.715,0.216015,0.614525
434f78738de8d9a6.jpg,Truck,0.36125,0.396875,0.353817,0.420857
434f8405106e5140.jpg,Truck,0.0,0.3780489999999999,0.610625,0.849375
434f8405106e5140.jpg,Truck,0.121013,0.302064,0.443125,0.55
4353e359f0203688.jpg,Bus,0.148125,0.42,0.5703560000000001,0.745779
4353e359f0203688.jpg,Bus,0.255,0.545625,0.599437,0.76454
4353e359f0203688.jpg,Bus,0.27125,0.315,0.391182,0.420263
4353e359f0203688.jpg,Bus,0.299375,0.325,0.474672,0.508443
4353e359f0203688.jpg,Bus,0.31875,0.393125,0.485929,0.537523
4353e359f0203688.jpg,Bus,0.42125,0.53,0.50469,0.599437
4353e359f0203688.jpg,Bus,0.5625,0.655625,0.5243899999999999,0.687617
4353e359f0203688.jpg,Bus,0.62875,0.83,0.537523,0.660413
4356a4ecc267f372.jpg,Truck,0.070044,0.976235,0.041935,0.8475809999999999
4356a4ecc267f372.jpg,Truck,0.0,0.243277,0.03871,0.279839
435794d80f05b471.jpg,Truck,0.156875,0.965,0.386667,0.8625
435b22ea483520c7.jpg,Bus,0.481875,0.93375,0.126667,0.606667
43676a6720c4347b.jpg,Bus,0.069375,0.108125,0.5037520000000001,0.553471
43676a6720c4347b.jpg,Bus,0.2475,0.771875,0.177298,0.822702
43676a6720c4347b.jpg,Bus,0.669375,0.999375,0.223265,0.89212
43693991c617745d.jpg,Truck,0.0,0.935938,0.253125,0.7625
436d005ae7fefb34.jpg,Truck,0.435,0.705625,0.42365,0.603352
436d005ae7fefb34.jpg,Truck,0.85,0.999375,0.408752,0.57635
4373019ece1a34ad.jpg,Truck,0.131875,0.63375,0.2475,0.820833
4377e4ca62a87940.jpg,Bus,0.377344,0.726562,0.375,0.734375
4379631a90105385.jpg,Bus,0.019375,0.99875,0.265833,0.789167
4383e7083743be8e.jpg,Bus,0.0025,0.21875,0.381773,0.864532
43921f14c39cfeef.jpg,Bus,0.0,0.370625,0.397876,0.951797
43921f14c39cfeef.jpg,Bus,0.011875,0.999375,0.0,0.989379
4395a904c3709cae.jpg,Truck,0.369512,0.5487810000000001,0.62565,0.8405549999999999
4395a904c3709cae.jpg,Truck,0.037805,0.413415,0.599653,0.998267
4395a904c3709cae.jpg,Truck,0.458537,0.5573170000000001,0.589255,0.755633
4395a904c3709cae.jpg,Truck,0.471951,0.589024,0.580589,0.729636
4395a904c3709cae.jpg,Truck,0.539024,0.746341,0.372617,0.693241
4395a904c3709cae.jpg,Truck,0.8378049999999999,0.958537,0.528596,0.632582
43963777f230daf6.jpg,Truck,0.485156,0.925781,0.0,0.481944
4397fd3f939fe1a5.jpg,Truck,0.565,1.0,0.543333,0.865833
4397fd3f939fe1a5.jpg,Truck,0.025625,0.78,0.16,0.511667
43a4c05d9d625206.jpg,Truck,0.11044,0.642796,0.2099599999999999,0.7711979999999999
43a4c05d9d625206.jpg,Truck,0.6160479999999999,0.8386540000000001,0.325707,0.612382
43a4c05d9d625206.jpg,Truck,0.833477,0.999137,0.321669,0.528937
43a523555e95acd2.jpg,Truck,0.014375,0.17875,0.598333,0.813333
43aa47aaaa2799cd.jpg,Truck,0.589375,0.970625,0.230769,0.522514
43b89fe3c3015432.jpg,Bus,0.043125,0.1875,0.394541,0.485525
43b89fe3c3015432.jpg,Bus,0.120625,0.80375,0.1497109999999999,0.851944
43c40e0da185c696.jpg,Bus,0.631875,0.975625,0.069337,0.904468
43c40e0da185c696.jpg,Bus,0.0,0.0675,0.087827,0.878274
43c40e0da185c696.jpg,Bus,0.015,0.425,0.040062,0.912173
43c80607ec7aac0c.jpg,Truck,0.059375,0.943125,0.185,0.899167
43e5f4346a6cbad4.jpg,Bus,0.0,0.8025,0.0,0.639775
43e87076ec775352.jpg,Bus,0.0775,0.78125,0.172414,0.929392
43ea5a2118867ea0.jpg,Bus,0.12,0.999375,0.0725,0.999167
43ebd755730abdb3.jpg,Bus,0.0976559999999999,0.748047,0.147569,0.6875
43f35685b1204a68.jpg,Bus,0.4975,0.91,0.27179,0.809747
43f424e2bf502688.jpg,Bus,0.0,0.0691669999999999,0.445625,0.7425
43f424e2bf502688.jpg,Bus,0.035,0.853333,0.00125,0.861875
43f424e2bf502688.jpg,Bus,0.725833,0.999167,0.00125,0.894375
43ff3a9103ecd916.jpg,Truck,0.15875,0.72375,0.14794,0.994382
4403724158f55933.jpg,Bus,0.025833,0.285,0.37875,0.5675
4404d33c6f118c9c.jpg,Bus,0.0,0.935,0.0,0.883333
4404db4b80ef5996.jpg,Bus,0.0,0.913125,0.013333,0.976667
4410ba72d567ee49.jpg,Truck,0.24875,0.925,0.035849,0.708491
4411f93515a01b61.jpg,Bus,0.0,0.435,0.280833,0.760833
4411f93515a01b61.jpg,Bus,0.13,0.89625,0.134167,0.864167
